# DDInter drug-drug interactions (ddinter.scbdd.com), CC BY-NC-SA 4.0 — non-commercial use with attribution. Columns: drug_a, drug_b, level
abacavir	acetylsalicylic acid	Unknown
abacavir	acyclovir	Unknown
abacavir	amoxicillin	Unknown
abacavir	amphotericin b	Unknown
abacavir	asparaginase escherichia coli	Moderate
abacavir	atovaquone	Unknown
abacavir	brentuximab vedotin	Moderate
abacavir	budesonide	Unknown
abacavir	bupropion	Unknown
abacavir	cabozantinib	Moderate
abacavir	celecoxib	Unknown
abacavir	cetirizine	Unknown
abacavir	cladribine	Moderate
abacavir	clarithromycin	Unknown
abacavir	clindamycin	Unknown
abacavir	clobetasol	Unknown
abacavir	clofarabine	Moderate
abacavir	clopidogrel	Unknown
abacavir	cobicistat	Moderate
abacavir	cromoglicic acid	Unknown
abacavir	cyclosporine	Unknown
abacavir	dapsone	Unknown
abacavir	dexamethasone	Unknown
abacavir	diclofenac	Unknown
abacavir	disulfiram	Minor
abacavir	doxepin	Unknown
abacavir	doxorubicin	Unknown
abacavir	epirubicin	Moderate
abacavir	ethanol	Minor
abacavir	famotidine	Unknown
abacavir	fexofenadine	Unknown
abacavir	fluconazole	Unknown
abacavir	fluticasone	Unknown
abacavir	folic acid	Unknown
abacavir	galactose	Unknown
abacavir	gentamicin	Unknown
abacavir	glimepiride	Unknown
abacavir	glipizide	Unknown
abacavir	glyburide	Unknown
abacavir	heparin	Unknown
abacavir	hydrocortisone	Unknown
abacavir	hydroxyurea	Unknown
abacavir	ibuprofen	Unknown
abacavir	idelalisib	Moderate
abacavir	imiquimod	Unknown
abacavir	interferon beta-1a	Moderate
abacavir	interferon beta-1b	Moderate
abacavir	ketotifen	Unknown
abacavir	lactulose	Unknown
abacavir	lansoprazole	Unknown
abacavir	leflunomide	Major
abacavir	leucovorin	Unknown
abacavir	levothyroxine	Unknown
abacavir	loperamide	Unknown
abacavir	loratadine	Unknown
abacavir	metformin	Unknown
abacavir	methotrexate	Moderate
abacavir	metoclopramide	Unknown
abacavir	metronidazole	Unknown
abacavir	misoprostol	Unknown
abacavir	montelukast	Unknown
abacavir	morphine	Unknown
abacavir	naltrexone	Moderate
abacavir	nystatin	Unknown
abacavir	omeprazole	Unknown
abacavir	ondansetron	Unknown
abacavir	orlistat	Moderate
abacavir	oxandrolone	Unknown
abacavir	pantoprazole	Unknown
abacavir	pegaspargase	Moderate
abacavir	peginterferon beta-1a	Moderate
abacavir	pioglitazone	Unknown
abacavir	potassium chloride	Unknown
abacavir	prednisolone	Unknown
abacavir	prednisone	Unknown
abacavir	promethazine	Unknown
abacavir	pyrimethamine	Unknown
abacavir	rabeprazole	Unknown
abacavir	ranitidine	Unknown
abacavir	rosiglitazone	Unknown
abacavir	rosuvastatin	Unknown
abacavir	salbutamol	Unknown
abacavir	sevelamer	Unknown
abacavir	sucralfate	Unknown
abacavir	sulfasalazine	Unknown
abacavir	tacrolimus	Unknown
abacavir	teriflunomide	Major
abacavir	tioguanine	Moderate
abacavir	trabectedin	Moderate
abacavir	ursodeoxycholic acid	Unknown
abacavir	vancomycin	Unknown
abacavir	vitamin a	Unknown
abacavir	warfarin	Unknown
abaloparatide	calcipotriol (topical)	Moderate
abaloparatide	calcitriol (topical)	Moderate
abametapir (topical)	abiraterone	Moderate
abametapir (topical)	acalabrutinib	Moderate
abametapir (topical)	albendazole	Moderate
abametapir (topical)	alosetron	Moderate
abametapir (topical)	alpelisib	Moderate
abametapir (topical)	anagrelide	Moderate
abametapir (topical)	apixaban	Moderate
abametapir (topical)	apremilast	Moderate
abametapir (topical)	aprepitant	Moderate
abametapir (topical)	artemether	Moderate
abametapir (topical)	astemizole	Moderate
abametapir (topical)	axitinib	Moderate
abametapir (topical)	belinostat	Moderate
abametapir (topical)	bendamustine	Moderate
abametapir (topical)	betamethasone	Moderate
abametapir (topical)	bexarotene	Moderate
abametapir (topical)	bortezomib	Moderate
abametapir (topical)	bosutinib	Moderate
abametapir (topical)	brentuximab vedotin	Moderate
abametapir (topical)	brigatinib	Moderate
abametapir (topical)	budesonide	Moderate
abametapir (topical)	bupropion	Moderate
abametapir (topical)	cabazitaxel	Moderate
abametapir (topical)	cabozantinib	Moderate
abametapir (topical)	caffeine	Moderate
abametapir (topical)	ceritinib	Moderate
abametapir (topical)	ciclesonide	Moderate
abametapir (topical)	cilostazol	Moderate
abametapir (topical)	cinacalcet	Moderate
abametapir (topical)	cisapride	Moderate
abametapir (topical)	clarithromycin	Moderate
abametapir (topical)	clindamycin	Moderate
abametapir (topical)	cobicistat	Moderate
abametapir (topical)	cobimetinib	Moderate
abametapir (topical)	cocaine (topical)	Moderate
abametapir (topical)	codeine	Moderate
abametapir (topical)	crizotinib	Moderate
abametapir (topical)	cyclophosphamide	Moderate
abametapir (topical)	cyclosporine	Moderate
abametapir (topical)	dabrafenib	Moderate
abametapir (topical)	dapsone	Moderate
abametapir (topical)	dasatinib	Moderate
abametapir (topical)	deflazacort	Moderate
abametapir (topical)	dexamethasone	Moderate
abametapir (topical)	dexlansoprazole	Moderate
abametapir (topical)	dextromethorphan	Moderate
abametapir (topical)	diclofenac	Moderate
abametapir (topical)	docetaxel	Moderate
abametapir (topical)	dolasetron	Moderate
abametapir (topical)	doxercalciferol	Moderate
abametapir (topical)	doxorubicin	Moderate
abametapir (topical)	doxorubicin (liposomal)	Moderate
abametapir (topical)	dronabinol	Moderate
abametapir (topical)	eliglustat	Moderate
abametapir (topical)	enzalutamide	Moderate
abametapir (topical)	erlotinib	Moderate
abametapir (topical)	erythromycin	Moderate
abametapir (topical)	esomeprazole	Moderate
abametapir (topical)	ethinylestradiol	Moderate
abametapir (topical)	etoposide	Moderate
abametapir (topical)	everolimus	Moderate
abametapir (topical)	exemestane	Moderate
abametapir (topical)	fedratinib	Moderate
abametapir (topical)	finasteride	Moderate
abametapir (topical)	fludrocortisone	Moderate
abametapir (topical)	flutamide	Moderate
abametapir (topical)	fluticasone	Moderate
abametapir (topical)	gefitinib	Moderate
abametapir (topical)	gilteritinib	Moderate
abametapir (topical)	glasdegib	Moderate
abametapir (topical)	glyburide	Moderate
abametapir (topical)	granisetron	Moderate
abametapir (topical)	halofantrine	Moderate
abametapir (topical)	hydrocodone	Moderate
abametapir (topical)	hydrocortisone	Moderate
abametapir (topical)	idelalisib	Moderate
abametapir (topical)	ifosfamide	Moderate
abametapir (topical)	imatinib	Moderate
abametapir (topical)	indacaterol	Moderate
abametapir (topical)	irinotecan	Moderate
abametapir (topical)	irinotecan (liposomal)	Moderate
abametapir (topical)	isotretinoin	Moderate
abametapir (topical)	ivacaftor	Moderate
abametapir (topical)	ivermectin	Moderate
abametapir (topical)	ixabepilone	Moderate
abametapir (topical)	ixazomib	Moderate
abametapir (topical)	ketoconazole	Moderate
abametapir (topical)	lansoprazole	Moderate
abametapir (topical)	lapatinib	Moderate
abametapir (topical)	letrozole	Moderate
abametapir (topical)	lidocaine	Moderate
abametapir (topical)	linagliptin	Moderate
abametapir (topical)	loratadine	Moderate
abametapir (topical)	lorlatinib	Moderate
abametapir (topical)	medroxyprogesterone acetate	Moderate
abametapir (topical)	mefloquine	Moderate
abametapir (topical)	megestrol acetate	Moderate
abametapir (topical)	methylprednisolone	Moderate
abametapir (topical)	midostaurin	Moderate
abametapir (topical)	montelukast	Moderate
abametapir (topical)	naldemedine	Moderate
abametapir (topical)	naloxegol	Moderate
abametapir (topical)	nateglinide	Moderate
abametapir (topical)	nilotinib	Moderate
abametapir (topical)	nintedanib	Moderate
abametapir (topical)	nitisinone	Moderate
abametapir (topical)	olaparib	Moderate
abametapir (topical)	omeprazole	Moderate
abametapir (topical)	ondansetron	Moderate
abametapir (topical)	osilodrostat	Moderate
abametapir (topical)	osimertinib	Moderate
abametapir (topical)	paclitaxel	Moderate
abametapir (topical)	paclitaxel (protein-bound)	Moderate
abametapir (topical)	palbociclib	Moderate
abametapir (topical)	panobinostat	Moderate
abametapir (topical)	pantoprazole	Moderate
abametapir (topical)	paricalcitol	Moderate
abametapir (topical)	pazopanib	Moderate
abametapir (topical)	pentoxifylline	Moderate
abametapir (topical)	pimecrolimus (topical)	Moderate
abametapir (topical)	pioglitazone	Moderate
abametapir (topical)	pirfenidone	Moderate
abametapir (topical)	pomalidomide	Moderate
abametapir (topical)	ponatinib	Moderate
abametapir (topical)	praziquantel	Moderate
abametapir (topical)	prednisolone	Moderate
abametapir (topical)	prednisone	Moderate
abametapir (topical)	quinine	Moderate
abametapir (topical)	rabeprazole	Moderate
abametapir (topical)	regorafenib	Moderate
abametapir (topical)	repaglinide	Moderate
abametapir (topical)	retapamulin (topical)	Moderate
abametapir (topical)	ribociclib	Moderate
abametapir (topical)	rivaroxaban	Moderate
abametapir (topical)	roflumilast	Moderate
abametapir (topical)	rolapitant	Moderate
abametapir (topical)	romidepsin	Moderate
abametapir (topical)	rucaparib	Moderate
abametapir (topical)	ruxolitinib	Moderate
abametapir (topical)	salmeterol	Moderate
abametapir (topical)	saxagliptin	Moderate
abametapir (topical)	selexipag	Moderate
abametapir (topical)	sibutramine	Moderate
abametapir (topical)	simvastatin	Moderate
abametapir (topical)	siponimod	Moderate
abametapir (topical)	sirolimus	Moderate
abametapir (topical)	sonidegib	Moderate
abametapir (topical)	sorafenib	Moderate
abametapir (topical)	sunitinib	Moderate
abametapir (topical)	tacrolimus	Moderate
abametapir (topical)	tamoxifen	Moderate
abametapir (topical)	temsirolimus	Moderate
abametapir (topical)	teniposide	Moderate
abametapir (topical)	terbinafine	Moderate
abametapir (topical)	terfenadine	Moderate
abametapir (topical)	theophylline	Moderate
abametapir (topical)	thiabendazole	Moderate
abametapir (topical)	thiotepa	Moderate
abametapir (topical)	ticagrelor	Moderate
abametapir (topical)	tinidazole	Moderate
abametapir (topical)	tofacitinib	Moderate
abametapir (topical)	toremifene	Moderate
abametapir (topical)	trabectedin	Moderate
abametapir (topical)	trastuzumab emtansine	Moderate
abametapir (topical)	tretinoin	Moderate
abametapir (topical)	triamcinolone	Moderate
abametapir (topical)	troglitazone	Moderate
abametapir (topical)	upadacitinib	Moderate
abametapir (topical)	vandetanib	Moderate
abametapir (topical)	vemurafenib	Moderate
abametapir (topical)	venetoclax	Moderate
abametapir (topical)	vilanterol	Moderate
abametapir (topical)	vinblastine	Moderate
abametapir (topical)	vincristine	Moderate
abametapir (topical)	vincristine (liposome)	Moderate
abametapir (topical)	vinorelbine	Moderate
abametapir (topical)	vorapaxar	Moderate
abametapir (topical)	warfarin	Moderate
abarelix	adenosine	Moderate
abarelix	alfuzosin	Moderate
abarelix	amiodarone	Major
abarelix	amisulpride	Major
abarelix	amitriptyline	Moderate
abarelix	amoxapine	Moderate
abarelix	anagrelide	Major
abarelix	apomorphine	Moderate
abarelix	arformoterol	Moderate
abarelix	aripiprazole	Moderate
abarelix	arsenic trioxide	Major
abarelix	asenapine	Moderate
abarelix	atomoxetine	Moderate
abarelix	azithromycin	Moderate
abarelix	bedaquiline	Major
abarelix	bisacodyl	Moderate
abarelix	bosutinib	Moderate
abarelix	buprenorphine	Moderate
abarelix	cabozantinib	Major
abarelix	capromab pendetide	Moderate
abarelix	castor oil	Moderate
abarelix	ceritinib	Major
abarelix	chloroquine	Moderate
abarelix	chlorpromazine	Moderate
abarelix	cilostazol	Moderate
abarelix	ciprofloxacin	Moderate
abarelix	citalopram	Major
abarelix	clarithromycin	Moderate
abarelix	clofazimine	Moderate
abarelix	clomipramine	Moderate
abarelix	clozapine	Major
abarelix	crizotinib	Major
abarelix	dasatinib	Moderate
abarelix	daunorubicin	Moderate
abarelix	daunorubicin (liposomal)	Moderate
abarelix	desipramine	Moderate
abarelix	deutetrabenazine	Moderate
abarelix	dextropropoxyphene	Moderate
abarelix	disopyramide	Major
abarelix	dofetilide	Major
abarelix	dolasetron	Major
abarelix	donepezil	Moderate
abarelix	doxepin	Moderate
abarelix	doxepin (topical)	Moderate
abarelix	doxorubicin	Moderate
abarelix	dronedarone	Major
abarelix	droperidol	Major
abarelix	efavirenz	Major
abarelix	encorafenib	Moderate
abarelix	entrectinib	Moderate
abarelix	epirubicin	Moderate
abarelix	eribulin	Moderate
abarelix	erythromycin	Moderate
abarelix	escitalopram	Major
abarelix	ezogabine	Moderate
abarelix	famotidine	Moderate
abarelix	fingolimod	Major
abarelix	flecainide	Moderate
abarelix	fluconazole	Moderate
abarelix	fluoxetine	Moderate
abarelix	fluphenazine	Moderate
abarelix	formoterol	Moderate
abarelix	foscarnet	Moderate
abarelix	fostemsavir	Moderate
abarelix	frangula purshiana bark	Moderate
abarelix	galantamine	Moderate
abarelix	gatifloxacin	Major
abarelix	gemifloxacin	Moderate
abarelix	gilteritinib	Moderate
abarelix	glasdegib	Moderate
abarelix	glycerin	Moderate
abarelix	granisetron	Moderate
abarelix	haloperidol	Major
abarelix	halothane	Moderate
abarelix	hydroxychloroquine	Moderate
abarelix	hydroxyzine	Moderate
abarelix	ibutilide	Major
abarelix	idarubicin	Moderate
abarelix	idelalisib	Moderate
abarelix	iloperidone	Major
abarelix	imipramine	Moderate
abarelix	indacaterol	Moderate
abarelix	inotuzumab ozogamicin	Moderate
abarelix	isoprenaline	Moderate
abarelix	ivabradine	Major
abarelix	ivosidenib	Major
abarelix	ketoconazole	Moderate
abarelix	lactitol	Moderate
abarelix	lactulose	Moderate
abarelix	lapatinib	Moderate
abarelix	lefamulin	Major
abarelix	lenvatinib	Moderate
abarelix	levofloxacin	Moderate
abarelix	levosalbutamol	Moderate
abarelix	lisdexamfetamine	Moderate
abarelix	lithium carbonate	Moderate
abarelix	lofexidine	Moderate
abarelix	loperamide	Moderate
abarelix	lopinavir	Moderate
abarelix	lumefantrine	Major
abarelix	macimorelin	Major
abarelix	magnesium citrate	Moderate
abarelix	magnesium hydroxide	Moderate
abarelix	maprotiline	Moderate
abarelix	mefloquine	Moderate
abarelix	mesoridazine	Major
abarelix	methadone	Major
abarelix	metronidazole	Minor
abarelix	midostaurin	Moderate
abarelix	mifepristone	Major
abarelix	mineral oil	Moderate
abarelix	mirtazapine	Moderate
abarelix	moxifloxacin	Major
abarelix	nilotinib	Major
abarelix	norfloxacin	Moderate
abarelix	nortriptyline	Moderate
abarelix	ofloxacin	Moderate
abarelix	olanzapine	Moderate
abarelix	oliceridine	Moderate
abarelix	olodaterol	Moderate
abarelix	ondansetron	Moderate
abarelix	orciprenaline	Moderate
abarelix	osilodrostat	Moderate
abarelix	osimertinib	Major
abarelix	oxaliplatin	Moderate
abarelix	oxytocin	Moderate
abarelix	ozanimod	Major
abarelix	paliperidone	Moderate
abarelix	palonosetron	Moderate
abarelix	panobinostat	Major
abarelix	papaverine	Major
abarelix	pasireotide	Major
abarelix	pazopanib	Moderate
abarelix	pentamidine	Moderate
abarelix	perflutren	Moderate
abarelix	perphenazine	Moderate
abarelix	picosulfuric acid	Moderate
abarelix	pimavanserin	Moderate
abarelix	pimozide	Major
abarelix	pirbuterol	Moderate
abarelix	pitolisant	Moderate
abarelix	polyethylene glycol (3350 with electrolytes)	Moderate
abarelix	polyethylene glycol (3350)	Moderate
abarelix	posaconazole	Moderate
abarelix	primaquine	Moderate
abarelix	procainamide	Major
abarelix	prochlorperazine	Moderate
abarelix	promethazine	Moderate
abarelix	propafenone	Moderate
abarelix	propofol	Moderate
abarelix	protriptyline	Moderate
abarelix	quetiapine	Moderate
abarelix	quinidine	Major
abarelix	quinine	Moderate
abarelix	ranolazine	Moderate
abarelix	rilpivirine	Moderate
abarelix	risperidone	Moderate
abarelix	rivastigmine	Moderate
abarelix	romidepsin	Moderate
abarelix	rucaparib	Moderate
abarelix	salbutamol	Moderate
abarelix	salmeterol	Moderate
abarelix	saquinavir	Major
abarelix	selpercatinib	Major
abarelix	sertraline	Moderate
abarelix	sevoflurane	Moderate
abarelix	siponimod	Major
abarelix	sodium sulfate	Moderate
abarelix	solifenacin	Moderate
abarelix	sorafenib	Moderate
abarelix	sotalol	Major
abarelix	sulfamethoxazole	Minor
abarelix	sunitinib	Moderate
abarelix	tacrolimus	Moderate
abarelix	tamoxifen	Moderate
abarelix	telavancin	Moderate
abarelix	telithromycin	Moderate
abarelix	terbutaline	Moderate
abarelix	tetrabenazine	Moderate
abarelix	thalidomide	Moderate
abarelix	thioridazine	Major
abarelix	tizanidine	Moderate
abarelix	toremifene	Major
abarelix	tramadol	Moderate
abarelix	trazodone	Moderate
abarelix	triclabendazole	Moderate
abarelix	trifluoperazine	Moderate
abarelix	trimipramine	Moderate
abarelix	valbenazine	Moderate
abarelix	vandetanib	Major
abarelix	vardenafil	Moderate
abarelix	vasopressin	Moderate
abarelix	vemurafenib	Major
abarelix	venlafaxine	Moderate
abarelix	vilanterol	Moderate
abarelix	voriconazole	Moderate
abarelix	ziprasidone	Major
abatacept	adalimumab	Major
abatacept	alefacept	Moderate
abatacept	alemtuzumab	Moderate
abatacept	anakinra	Moderate
abatacept	anthrax vaccine	Moderate
abatacept	azathioprine	Moderate
abatacept	bacillus calmette-guerin substrain tice live antigen	Major
abatacept	baricitinib	Major
abatacept	bifidobacterium longum infantis	Moderate
abatacept	canakinumab	Moderate
abatacept	candida albicans	Moderate
abatacept	certolizumab pegol	Major
abatacept	cladribine	Major
abatacept	clostridium tetani toxoid antigen (formaldehyde inactivated)	Moderate
abatacept	coccidioides immitis spherule	Moderate
abatacept	denosumab	Moderate
abatacept	dimethyl fumarate	Moderate
abatacept	diroximel fumarate	Moderate
abatacept	echinacea	Minor
abatacept	efalizumab	Moderate
abatacept	etanercept	Major
abatacept	fingolimod	Major
abatacept	golimumab	Major
abatacept	hepatitis a vaccine	Moderate
abatacept	hepatitis b vaccine (recombinant)	Moderate
abatacept	human adenovirus e serotype 4 strain cl-68578 antigen	Moderate
abatacept	human papillomavirus type 11 l1 capsid protein antigen	Moderate
abatacept	infliximab	Major
abatacept	influenza a virus a/california/7/2009 (h1n1)-like antigen (propiolactone inactivated)	Moderate
abatacept	influenza a virus a/vietnam/1194/2004 (h5n1) antigen (formaldehyde inactivated)	Moderate
abatacept	lactobacillus acidophilus	Moderate
abatacept	leflunomide	Major
abatacept	lyme disease vaccine (recombinant ospa)	Moderate
abatacept	measles virus vaccine live attenuated	Major
abatacept	meningococcal polysaccharide vaccine group c	Moderate
abatacept	monomethyl fumarate	Moderate
abatacept	mumps virus strain b level jeryl lynn live antigen	Major
abatacept	natalizumab	Major
abatacept	ocrelizumab	Moderate
abatacept	omacetaxine mepesuccinate	Moderate
abatacept	ozanimod	Major
abatacept	pfizer-biontech covid-19 vaccine	Moderate
abatacept	poliovirus type 1 antigen (formaldehyde inactivated)	Moderate
abatacept	rilonacept	Moderate
abatacept	roflumilast	Moderate
abatacept	rotavirus vaccine	Major
abatacept	rubella virus vaccine	Major
abatacept	sarilumab	Major
abatacept	satralizumab	Major
abatacept	siponimod	Major
abatacept	sipuleucel-t	Moderate
abatacept	smallpox (vaccinia) vaccine, live	Major
abatacept	talimogene laherparepvec	Major
abatacept	teriflunomide	Major
abatacept	tocilizumab	Major
abatacept	tofacitinib	Major
abatacept	trichophyton mentagrophytes	Moderate
abatacept	tuberculin purified protein derivative	Moderate
abatacept	typhoid vaccine (inactivated)	Moderate
abatacept	typhoid vaccine (live)	Major
abatacept	upadacitinib	Major
abatacept	ustekinumab	Moderate
abatacept	varicella zoster vaccine (recombinant)	Major
abatacept	vibrio cholerae cvd 103-hgr strain live antigen	Moderate
abatacept	vibrio cholerae cvd 103-hgr strain live antigen (live)	Moderate
abatacept	vitamin e	Minor
abatacept	yellow fever vaccine	Major
abatacept	zinc acetate	Minor
abatacept	zinc chloride	Minor
abatacept	zinc gluconate	Minor
abatacept	zinc sulfate	Minor
abciximab	acalabrutinib	Major
abciximab	acetylsalicylic acid	Moderate
abciximab	alteplase	Major
abciximab	anagrelide	Major
abciximab	anisindione	Major
abciximab	anistreplase	Major
abciximab	apixaban	Major
abciximab	ardeparin	Major
abciximab	argatroban	Major
abciximab	avapritinib	Major
abciximab	betrixaban	Major
abciximab	bismuth subsalicylate	Moderate
abciximab	bivalirudin	Moderate
abciximab	bromfenac (ophthalmic)	Moderate
abciximab	cabozantinib	Major
abciximab	cangrelor	Major
abciximab	caplacizumab	Major
abciximab	capsicum	Minor
abciximab	celecoxib	Moderate
abciximab	chamomile	Minor
abciximab	choline salicylate	Moderate
abciximab	cilostazol	Moderate
abciximab	citalopram	Moderate
abciximab	clomipramine	Moderate
abciximab	clopidogrel	Major
abciximab	clove	Minor
abciximab	collagenase clostridium histolyticum	Moderate
abciximab	dalteparin	Major
abciximab	danaparoid	Major
abciximab	dasatinib	Major
abciximab	deferasirox	Major
abciximab	defibrotide	Major
abciximab	deoxycholic acid	Moderate
abciximab	desirudin	Major
abciximab	desvenlafaxine	Moderate
abciximab	dexfenfluramine	Moderate
abciximab	dextran (low molecular weight)	Major
abciximab	diclofenac	Moderate
abciximab	diclofenac (ophthalmic)	Moderate
abciximab	diclofenac (topical)	Moderate
abciximab	dicoumarol	Major
abciximab	diflunisal	Moderate
abciximab	dipyridamole	Major
abciximab	drotrecogin alfa	Major
abciximab	duloxetine	Moderate
abciximab	edoxaban	Major
abciximab	enoxaparin	Major
abciximab	epoprostenol	Moderate
abciximab	eptifibatide	Major
abciximab	escitalopram	Moderate
abciximab	etodolac	Moderate
abciximab	fenfluramine	Moderate
abciximab	fenoprofen	Moderate
abciximab	fluoxetine	Moderate
abciximab	flurbiprofen	Moderate
abciximab	flurbiprofen (ophthalmic)	Moderate
abciximab	fluvoxamine	Moderate
abciximab	fondaparinux	Major
abciximab	garlic	Moderate
abciximab	ginger	Moderate
abciximab	ginkgo biloba	Moderate
abciximab	ginseng	Moderate
abciximab	hemin	Moderate
abciximab	heparin	Major
abciximab	ibritumomab tiuxetan	Major
abciximab	ibrutinib	Major
abciximab	ibuprofen	Moderate
abciximab	icosapent	Moderate
abciximab	iloprost	Moderate
abciximab	indomethacin	Moderate
abciximab	inotersen	Major
abciximab	ketoprofen	Moderate
abciximab	ketorolac	Moderate
abciximab	ketorolac (ophthalmic)	Moderate
abciximab	lepirudin	Major
abciximab	levomilnacipran	Moderate
abciximab	meclofenamic acid	Moderate
abciximab	mefenamic acid	Moderate
abciximab	meloxicam	Moderate
abciximab	milnacipran	Moderate
abciximab	nabumetone	Moderate
abciximab	naproxen	Moderate
abciximab	nepafenac (ophthalmic)	Moderate
abciximab	nintedanib	Moderate
abciximab	niraparib	Moderate
abciximab	omacetaxine mepesuccinate	Major
abciximab	omega-3 fatty acids	Moderate
abciximab	oxaprozin	Moderate
abciximab	panobinostat	Major
abciximab	paroxetine	Moderate
abciximab	pentosan polysulfate	Moderate
abciximab	pentoxifylline	Moderate
abciximab	phenyl salicylate	Moderate
abciximab	phenylbutazone	Moderate
abciximab	piroxicam	Moderate
abciximab	ponatinib	Major
abciximab	prasugrel	Major
abciximab	ramucirumab	Major
abciximab	regorafenib	Major
abciximab	reteplase	Major
abciximab	rivaroxaban	Major
abciximab	rofecoxib	Moderate
abciximab	salicylic acid (sodium)	Moderate
abciximab	salsalate	Moderate
abciximab	selumetinib	Moderate
abciximab	sertraline	Moderate
abciximab	sibutramine	Moderate
abciximab	streptokinase	Major
abciximab	sulindac	Moderate
abciximab	suprofen (ophthalmic)	Moderate
abciximab	tenecteplase	Major
abciximab	ticagrelor	Moderate
abciximab	ticlopidine	Major
abciximab	tinzaparin	Major
abciximab	tipranavir	Major
abciximab	tirofiban	Major
abciximab	tolmetin	Moderate
abciximab	tositumomab	Major
abciximab	tositumomab (i-131)	Major
abciximab	trastuzumab emtansine	Major
abciximab	treprostinil	Moderate
abciximab	turmeric	Minor
abciximab	urokinase	Major
abciximab	valdecoxib	Moderate
abciximab	venlafaxine	Moderate
abciximab	verteporfin	Moderate
abciximab	vilazodone	Moderate
abciximab	vitamin e	Moderate
abciximab	vorapaxar	Major
abciximab	vortioxetine	Moderate
abciximab	warfarin	Major
abciximab	zanubrutinib	Major
abemaciclib	adalimumab	Major
abemaciclib	alefacept	Moderate
abemaciclib	alemtuzumab	Moderate
abemaciclib	aminoglutethimide	Moderate
abemaciclib	amobarbital	Moderate
abemaciclib	amprenavir	Moderate
abemaciclib	anakinra	Moderate
abemaciclib	anthrax vaccine	Moderate
abemaciclib	apalutamide	Major
abemaciclib	aprepitant	Moderate
abemaciclib	armodafinil	Moderate
abemaciclib	atazanavir	Major
abemaciclib	azathioprine	Moderate
abemaciclib	bacillus calmette-guerin substrain tice live antigen	Major
abemaciclib	baricitinib	Major
abemaciclib	bedaquiline	Moderate
abemaciclib	bexarotene	Moderate
abemaciclib	bifidobacterium longum infantis	Moderate
abemaciclib	boceprevir	Major
abemaciclib	bosentan	Moderate
abemaciclib	brentuximab vedotin	Moderate
abemaciclib	brigatinib	Moderate
abemaciclib	butabarbital	Moderate
abemaciclib	butalbital	Moderate
abemaciclib	canakinumab	Moderate
abemaciclib	candida albicans	Moderate
abemaciclib	cannabidiol	Moderate
abemaciclib	carbamazepine	Major
abemaciclib	cenobamate	Moderate
abemaciclib	ceritinib	Major
abemaciclib	certolizumab pegol	Major
abemaciclib	chloramphenicol	Moderate
abemaciclib	ciprofloxacin	Moderate
abemaciclib	cladribine	Major
abemaciclib	clarithromycin	Major
abemaciclib	clofarabine	Moderate
abemaciclib	clostridium tetani toxoid antigen (formaldehyde inactivated)	Moderate
abemaciclib	clotrimazole	Moderate
abemaciclib	clozapine	Major
abemaciclib	cobicistat	Major
abemaciclib	coccidioides immitis spherule	Moderate
abemaciclib	conivaptan	Major
abemaciclib	crizotinib	Moderate
abemaciclib	dabrafenib	Moderate
abemaciclib	dalfopristin	Moderate
abemaciclib	darunavir	Moderate
abemaciclib	dasatinib	Moderate
abemaciclib	deferasirox	Moderate
abemaciclib	deferiprone	Major
abemaciclib	delavirdine	Major
abemaciclib	denosumab	Moderate
abemaciclib	dexamethasone	Moderate
abemaciclib	diltiazem	Moderate
abemaciclib	dimethyl fumarate	Moderate
abemaciclib	diroximel fumarate	Moderate
abemaciclib	dronedarone	Moderate
abemaciclib	duvelisib	Moderate
abemaciclib	echinacea	Moderate
abemaciclib	efalizumab	Moderate
abemaciclib	efavirenz	Moderate
abemaciclib	elagolix	Moderate
abemaciclib	encorafenib	Moderate
abemaciclib	entrectinib	Moderate
abemaciclib	enzalutamide	Major
abemaciclib	epirubicin	Moderate
abemaciclib	erdafitinib	Moderate
abemaciclib	erythromycin	Moderate
abemaciclib	eslicarbazepine	Moderate
abemaciclib	etanercept	Major
abemaciclib	etravirine	Moderate
abemaciclib	fedratinib	Moderate
abemaciclib	felbamate	Moderate
abemaciclib	filgrastim	Moderate
abemaciclib	fingolimod	Major
abemaciclib	fluconazole	Moderate
abemaciclib	fosamprenavir	Moderate
abemaciclib	fosnetupitant	Moderate
abemaciclib	fosphenytoin	Major
abemaciclib	ganciclovir	Moderate
abemaciclib	golimumab	Major
abemaciclib	griseofulvin	Moderate
abemaciclib	hepatitis a vaccine	Moderate
abemaciclib	hepatitis b vaccine (recombinant)	Moderate
abemaciclib	human adenovirus e serotype 4 strain cl-68578 antigen	Moderate
abemaciclib	human papillomavirus type 11 l1 capsid protein antigen	Moderate
abemaciclib	idelalisib	Major
abemaciclib	imatinib	Moderate
abemaciclib	indinavir	Major
abemaciclib	infliximab	Major
abemaciclib	influenza a virus a/california/7/2009 (h1n1)-like antigen (propiolactone inactivated)	Moderate
abemaciclib	influenza a virus a/vietnam/1194/2004 (h5n1) antigen (formaldehyde inactivated)	Moderate
abemaciclib	interferon beta-1a	Moderate
abemaciclib	interferon beta-1b	Moderate
abemaciclib	isavuconazonium	Moderate
abemaciclib	itraconazole	Major
abemaciclib	ivosidenib	Moderate
abemaciclib	ketoconazole	Major
abemaciclib	lactobacillus acidophilus	Moderate
abemaciclib	lapatinib	Moderate
